invoice_no,line_no,item_code,item_name,unit,qty,unit_price_field,pct1,pct2,line_total,source_file
B1967,1,104,برجر الهنا 400 جرام,طبق,75,34.00,0.00,15.00,2167.5,فواتير_المبيعات_يونيو_2026-1.md
B1967,2,102,كفته الهنا 350,طبق,105,32.00,0.00,15.00,2856,فواتير_المبيعات_يونيو_2026-1.md
B1967,3,101,كفته الهنا 800 جرام,طبق,36,67.00,0.00,15.00,2050.2,فواتير_المبيعات_يونيو_2026-1.md
B1967,4,120,برجر الهنا 900 جرام,طبق,60,70.00,0.00,15.00,3570,فواتير_المبيعات_يونيو_2026-1.md
B1968,1,104,برجر الهنا 400 جرام,طبق,45,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
B1969,1,108,سجق الهنا 350,طبق,30,36.00,0.00,15.00,918,فواتير_المبيعات_يونيو_2026-1.md
B1969,2,102,كفته الهنا 350,طبق,120,32.00,0.00,15.00,3264,فواتير_المبيعات_يونيو_2026-1.md
B1969,3,101,كفته الهنا 800 جرام,طبق,96,67.00,0.00,15.00,5467.2,فواتير_المبيعات_يونيو_2026-1.md
B1969,4,104,برجر الهنا 400 جرام,طبق,45,34.00,0.00,15.00,1300.5,فواتير_المبيعات_يونيو_2026-1.md
B1969,5,120,برجر الهنا 900 جرام,طبق,48,70.00,0.00,15.00,2856,فواتير_المبيعات_يونيو_2026-1.md
B1970,1,102,كفته الهنا 350,طبق,15,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
B1971,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,12,375.00,0.00,0.00,4500,فواتير_المبيعات_يونيو_2026-1.md
B1971,2,403,برجر اسبيشيال صغير,طبق,15,36.00,0.00,15.00,459,فواتير_المبيعات_يونيو_2026-1.md
B1971,3,399,كفته اسبيشيال صغير,طبق,15,35.00,0.00,15.00,446.25,فواتير_المبيعات_يونيو_2026-1.md
B1972,1,402,كفته اسبيشيال عائلى,طبق,180,78.00,0.00,15.00,11934,فواتير_المبيعات_يونيو_2026-1.md
B1972,2,102,كفته الهنا 350,طبق,75,32.00,0.00,15.00,2040,فواتير_المبيعات_يونيو_2026-1.md
B1972,3,104,برجر الهنا 400 جرام,طبق,75,34.00,0.00,15.00,2167.5,فواتير_المبيعات_يونيو_2026-1.md
B1972,4,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40,375.00,0.00,0.00,15000,فواتير_المبيعات_يونيو_2026-1.md
B1972,5,404,برجر اسبيشيال عائلى,طبق,180,80.00,0.00,15.00,12240,فواتير_المبيعات_يونيو_2026-1.md
B1973,1,420,برجر الهنا 800 جرام,طبق,396,61.00,0.00,15.00,20532.6,فواتير_المبيعات_يونيو_2026-1.md
B1973,2,101,كفته الهنا 800 جرام,طبق,360,67.00,0.00,15.00,20502,فواتير_المبيعات_يونيو_2026-1.md
B1973,3,102,كفته الهنا 350,طبق,60,32.00,0.00,15.00,1632,فواتير_المبيعات_يونيو_2026-1.md
B1973,4,104,برجر الهنا 400 جرام,طبق,75,34.00,0.00,15.00,2167.5,فواتير_المبيعات_يونيو_2026-1.md
B1973,5,108,سجق الهنا 350,طبق,45,36.00,0.00,15.00,1377,فواتير_المبيعات_يونيو_2026-1.md
B1974,1,420,برجر الهنا 800 جرام,طبق,48,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
B1974,2,102,كفته الهنا 350,طبق,15,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
B1975,1,404,برجر اسبيشيال عائلى,طبق,24,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
B1976,1,404,برجر اسبيشيال عائلى,طبق,12,80.00,0.00,15.00,816,فواتير_المبيعات_يونيو_2026-1.md
B1976,2,402,كفته اسبيشيال عائلى,طبق,12,78.00,0.00,15.00,795.6,فواتير_المبيعات_يونيو_2026-1.md
B1976,3,420,برجر الهنا 800 جرام,طبق,12,61.00,0.00,15.00,622.2,فواتير_المبيعات_يونيو_2026-1.md
B1976,4,101,كفته الهنا 800 جرام,طبق,12,67.00,0.00,15.00,683.4,فواتير_المبيعات_يونيو_2026-1.md
B1976,5,439,استربس الهنا 800 جرام,طبق,12,150.00,0.00,0.00,1800,فواتير_المبيعات_يونيو_2026-1.md
B1977,1,404,برجر اسبيشيال عائلى,طبق,12,80.00,0.00,15.00,816,فواتير_المبيعات_يونيو_2026-1.md
B1977,2,420,برجر الهنا 800 جرام,طبق,12,61.00,0.00,15.00,622.2,فواتير_المبيعات_يونيو_2026-1.md
B1977,3,439,استربس الهنا 800 جرام,طبق,12,150.00,0.00,0.00,1800,فواتير_المبيعات_يونيو_2026-1.md
b1978,1,404,برجر اسبشيال عائلي,طبق,120,80.00,0.00,15.00,8160,فواتير_المبيعات_يونيو_2026-1.md
b1978,2,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,4,375.00,0.00,0.00,1500,فواتير_المبيعات_يونيو_2026-1.md
b1979,1,402,كفته اسبشيال عائلي,طبق,900,78.00,0.00,15.00,59670,فواتير_المبيعات_يونيو_2026-1.md
b1979,2,398,بانيه 900 جرام اسباشيل,كيس,380,62.00,0.00,0.00,23560,فواتير_المبيعات_يونيو_2026-1.md
b1979,3,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,16,375.00,0.00,0.00,6000,فواتير_المبيعات_يونيو_2026-1.md
b1979,4,441,استريس اسبشيال 900 جرام,كيس,10,165.00,0.00,0.00,1650,فواتير_المبيعات_يونيو_2026-1.md
b1980,1,404,برجر اسبشيال عائلي,طبق,12,80.00,0.00,15.00,816,فواتير_المبيعات_يونيو_2026-1.md
b1980,2,402,كفته اسبشيال عائلي,طبق,12,78.00,0.00,15.00,795.6,فواتير_المبيعات_يونيو_2026-1.md
b1980,3,101,كفته الهنا 800 جرام,طبق,12,67.00,0.00,15.00,683.4,فواتير_المبيعات_يونيو_2026-1.md
b1981,1,420,برجر الهنا 800 جرام,طبق,12,61.00,0.00,15.00,622.2,فواتير_المبيعات_يونيو_2026-1.md
b1981,2,120,برجر الهنا 900 جرام,طبق,48,70.00,0.00,15.00,2856,فواتير_المبيعات_يونيو_2026-1.md
b1981,3,104,برجر الهنا 400 جرام,طبق,30,34.00,0.00,15.00,867,فواتير_المبيعات_يونيو_2026-1.md
b1981,4,441,استريس اسبشيال 900 جرام,كيس,10,165.00,0.00,0.00,1650,فواتير_المبيعات_يونيو_2026-1.md
b1982,1,402,كفته اسبيشيال عائلي,طبق,60,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
b1983,1,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,40,375.00,0.00,0.00,15000,فواتير_المبيعات_يونيو_2026-1.md
b1984,1,108,سجق الهنا 350,طبق,225,36.00,0.00,15.00,6885,فواتير_المبيعات_يونيو_2026-1.md
b1984,2,102,كفته الهنا 350,طبق,105,32.00,0.00,15.00,2856,فواتير_المبيعات_يونيو_2026-1.md
b1984,3,104,برجر الهنا 400 جرام,طبق,45,34.00,0.00,15.00,1300.5,فواتير_المبيعات_يونيو_2026-1.md
b1985,1,102,كفته الهنا 350,طبق,15,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
b1986,1,99,سجق الهنا 800 جرام,طبق,132,73.00,0.00,15.00,8190.6,فواتير_المبيعات_يونيو_2026-1.md
b1986,2,101,كفته الهنا 800 جرام,طبق,84,67.00,0.00,15.00,4783.8,فواتير_المبيعات_يونيو_2026-1.md
b1986,3,420,برجر الهنا 800 جرام,طبق,84,61.00,0.00,15.00,4355.4,فواتير_المبيعات_يونيو_2026-1.md
b1986,4,346,بانيه 800 جرام,طبق,144,57.00,0.00,0.00,8208,فواتير_المبيعات_يونيو_2026-1.md
b1987,1,420,برجر الهنا 800 جرام,طبق,12,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
b1987,2,101,كفته الهنا 800 جرام,طبق,12,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
b1988,1,404,برجر اسبشيال عائلي,طبق,24,80.00,0.00,15.00,1632,فواتير_المبيعات_يونيو_2026-1.md
b1989,1,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,40,375.00,0.00,0.00,15000,فواتير_المبيعات_يونيو_2026-1.md
b1990,1,102,كفته الهنا 350,طبق,375,32.00,0.00,15.00,10200,فواتير_المبيعات_يونيو_2026-1.md
b1990,2,104,برجر الهنا 400 جرام,طبق,150,34.00,0.00,15.00,4335,فواتير_المبيعات_يونيو_2026-1.md
b1990,3,108,سجق الهنا 350,طبق,150,36.00,0.00,15.00,4590,فواتير_المبيعات_يونيو_2026-1.md
b1991,1,102,كفته الهنا 350,طبق,135,0.00,0.00,0.00,0,فواتير_المبيعات_يونيو_2026-1.md
b1992,1,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,120,375.00,0.00,0.00,45000,فواتير_المبيعات_يونيو_2026-1.md
b1993,1,420,برجر الهنا 800 جرام,طبق,12,61.00,0.00,15.00,622.2,فواتير_المبيعات_يونيو_2026-1.md
b1993,2,101,كفته الهنا 800 جرام,طبق,12,67.00,0.00,15.00,683.4,فواتير_المبيعات_يونيو_2026-1.md
b1993,3,404,برجر اسبشيال عائلي,طبق,12,80.00,0.00,15.00,816,فواتير_المبيعات_يونيو_2026-1.md
b1993,4,402,كفته اسبشيال عائلي,طبق,12,78.00,0.00,15.00,795.6,فواتير_المبيعات_يونيو_2026-1.md
b1993,5,346,بانيه 800 جرام,طبق,12,55.00,0.00,0.00,660,فواتير_المبيعات_يونيو_2026-1.md
b1993,6,398,بانيه 900 جرام اسباشيل,كيس,10,62.00,0.00,0.00,620,فواتير_المبيعات_يونيو_2026-1.md
b2018,1,403,برجر اسبشيال صغير,طبق,525,36.00,0.00,15.00,16065,فواتير_المبيعات_يونيو_2026-1.md
b2018,2,405,سجق اسبيشيال صغير,طبق,150,39.00,0.00,15.00,4972.5,فواتير_المبيعات_يونيو_2026-1.md
b2018,3,402,كفته اسبيشيال عائلي,طبق,120,78.00,0.00,15.00,7956,فواتير_المبيعات_يونيو_2026-1.md
b2018,4,404,برجر اسبشيال عائلي,طبق,60,80.00,0.00,15.00,4080,فواتير_المبيعات_يونيو_2026-1.md
b2018,5,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,120,375.00,0.00,0.00,45000,فواتير_المبيعات_يونيو_2026-1.md
b2018,6,257,سجق الهنا 5 كيلو,طبق,20,370.00,0.00,0.00,7400,فواتير_المبيعات_يونيو_2026-1.md
b2018,7,346,بانيه 800 جرام,طبق,72,58.50,0.00,0.00,4212,فواتير_المبيعات_يونيو_2026-1.md
b2020,1,102,كفته الهنا 350,طبق,15,32.00,0.00,15.00,408,فواتير_المبيعات_يونيو_2026-1.md
b2020,2,104,برجر الهنا 400 جرام,طبق,15,34.00,0.00,15.00,433.5,فواتير_المبيعات_يونيو_2026-1.md
b2020,3,120,برجر الهنا 900 جرام,طبق,12,70.00,0.00,15.00,714,فواتير_المبيعات_يونيو_2026-1.md
b2020,4,346,بانيه 800 جرام,طبق,12,55.00,0.00,0.00,660,فواتير_المبيعات_يونيو_2026-1.md
b2020,5,1,مفروم صافي 400 جم ( ابو هاشم ),طبق,20,100.00,0.00,0.00,2000,فواتير_المبيعات_يونيو_2026-1.md
b2020,6,2,كبده اسكندراني 400 ( ابو هاشم ),طبق,20,78.00,0.00,0.00,1560,فواتير_المبيعات_يونيو_2026-1.md
b2022,1,101,كفته الهنا 800 جرام,طبق,12,67.00,0.00,15.00,683.4,فواتير_المبيعات_يونيو_2026-1.md
b2022,2,102,كفته الهنا 350,طبق,15,32.00,0.00,15.00,408,فواتير_المبيعات_يونيو_2026-1.md
b2022,3,120,برجر الهنا 900 جرام,طبق,12,70.00,0.00,15.00,714,فواتير_المبيعات_يونيو_2026-1.md
b2022,4,104,برجر الهنا 400 جرام,طبق,15,34.00,0.00,15.00,433.5,فواتير_المبيعات_يونيو_2026-1.md
b2022,5,13,سجق شرقي 3 ك ابو هاشم,كيس 3 كيلو,3,375.00,0.00,0.00,1125,فواتير_المبيعات_يونيو_2026-1.md
b2022,6,257,سجق الهنا 5 كيلو,طبق,3,370.00,0.00,0.00,1110,فواتير_المبيعات_يونيو_2026-1.md
b2022,7,346,بانيه 800 جرام,طبق,12,55.00,0.00,0.00,660,فواتير_المبيعات_يونيو_2026-1.md
b2049,1,439,استربس الهنا 800 جرام,طبق,1,150.00,0.00,0.00,150,فواتير_المبيعات_يونيو_2026-1.md
b2085,1,120,برجر الهنا 900 جرام,طلق,60,70.00,15.00,0.00,3570,فواتير_المبيعات_يونيو_2026-1.md
b2085,2,104,برجر الهنا 400 جرام,طلق,75,34.00,15.00,0.00,2167.5,فواتير_المبيعات_يونيو_2026-1.md
b2085,3,101,كفته الهنا 800 جرام,طلق,60,67.00,15.00,0.00,3417,فواتير_المبيعات_يونيو_2026-1.md
b2085,4,102,كفته الهنا 350,طلق,75,32.00,15.00,0.00,2040,فواتير_المبيعات_يونيو_2026-1.md
b2086,1,120,برجر الهنا 900 جرام,طلق,60,70.00,15.00,0.00,3570,فواتير_المبيعات_يونيو_2026-1.md
b2086,2,104,برجر الهنا 400 جرام,طلق,105,34.00,15.00,0.00,3034.5,فواتير_المبيعات_يونيو_2026-1.md
b2086,3,102,كفته الهنا 350,طلق,105,32.00,15.00,0.00,2856,فواتير_المبيعات_يونيو_2026-1.md
b2087,1,2,كبده اسكندراني 400,طلق,20,67.00,0.00,0.00,1340,فواتير_المبيعات_يونيو_2026-1.md
b2088,1,2,كبده اسكندراني 400,طلق,20,67.00,0.00,0.00,1340,فواتير_المبيعات_يونيو_2026-1.md
B2090,1,104,برجر الهنا 400 جرام,طلق,105,34.00,15.00,0.00,3034.5,فواتير_المبيعات_يونيو_2026-1.md
B2090,2,102,كفته الهنا 350,طلق,105,32.00,15.00,0.00,2856,فواتير_المبيعات_يونيو_2026-1.md
B2090,3,101,كفته الهنا 800 جرام,طلق,60,67.00,15.00,0.00,3417,فواتير_المبيعات_يونيو_2026-1.md
B2090,4,120,برجر الهنا 900 جرام,طلق,36,70.00,15.00,0.00,2142,فواتير_المبيعات_يونيو_2026-1.md
B2091,1,120,برجر الهنا 900 جرام,طلق,36,70.00,15.00,0.00,2142,فواتير_المبيعات_يونيو_2026-1.md
B2091,2,101,كفته الهنا 800 جرام,طلق,12,67.00,15.00,0.00,683.4,فواتير_المبيعات_يونيو_2026-1.md
B2091,3,102,كفته الهنا 350,طلق,45,32.00,15.00,0.00,1224,فواتير_المبيعات_يونيو_2026-1.md
B2092,1,101,كفته الهنا 800 جرام,طلق,300,67.00,15.00,0.00,17085,فواتير_المبيعات_يونيو_2026-1.md
B2094,1,1,مفروم صافى 400 جم ( ابو هاشم ),طلق,30,82.80,0.00,0.00,2484,فواتير_المبيعات_يونيو_2026-1.md
B2094,2,33,كيلو مفروم هندى,كيلو,5.5,262.00,0.00,0.00,1441,فواتير_المبيعات_يونيو_2026-1.md
B2094,3,13,سجق شرقى 3 ك ابو هاشم,كتس 3 كيلو,2,305.00,0.00,0.00,610,فواتير_المبيعات_يونيو_2026-1.md
B2095,1,13,سجق شرقى 3 ك ابو هاشم,كتس 3 كيلو,40,375.00,0.00,0.00,15000,فواتير_المبيعات_يونيو_2026-1.md
b2096,1,102,كفته الهنا 350,طلق,75,32.00,15.00,0.00,2040,فواتير_المبيعات_يونيو_2026-1.md
b2096,2,403,برجر اسبشيال صغير,طلق,375,36.00,15.00,0.00,11475,فواتير_المبيعات_يونيو_2026-1.md
b2096,3,404,برجر اسبشيال عائلى,طلق,96,80.00,15.00,0.00,6528,فواتير_المبيعات_يونيو_2026-1.md
b2096,4,439,استريس الهنا 800 جرام,طلق,180,150.00,0.00,0.00,27000,فواتير_المبيعات_يونيو_2026-1.md
b2096,5,435,عجينة بقرى 5 ك,كيلو,11,460.00,0.00,0.00,5060,فواتير_المبيعات_يونيو_2026-1.md
b2097,1,2,كبده اسكندراني 400 ( ابو هاشم ),طلق,30,67.00,0.00,0.00,2010,فواتير_المبيعات_يونيو_2026-1.md
b2097,2,7,سجق 350 جم ابو هاشم,طلق,10,40.05,0.00,0.00,400.5,فواتير_المبيعات_يونيو_2026-1.md
b2097,3,107,سجق 800 جم ابو هاشم,طلق,20,86.00,0.00,0.00,1720,فواتير_المبيعات_يونيو_2026-1.md
b2097,4,114,كفته ابو هاشم 800,طلق,10,69.50,0.00,0.00,695,فواتير_المبيعات_يونيو_2026-1.md
b2097,5,8,كفته 350 جم ابو هاشم,طلق,6,32.80,0.00,0.00,196.8,فواتير_المبيعات_يونيو_2026-1.md
b2097,6,13,سجق شرقى 3 ك ابو هاشم,كتس 3 كيلو,2,305.00,0.00,0.00,610,فواتير_المبيعات_يونيو_2026-1.md
B2098,1,80,برجر 1200 جم,طلق,162,165.00,10.00,0.00,24057,فواتير_المبيعات_يونيو_2026-1.md
B2098,2,255,برجر ابو هاشم جاميو 1.5 كيلو,طلق,54,200.00,10.00,0.00,9720,فواتير_المبيعات_يونيو_2026-1.md
B2098,3,107,سجق 800 جم ابو هاشم,طلق,32,132.00,10.00,0.00,3801.6,فواتير_المبيعات_يونيو_2026-1.md
